,,,,,,,,,,
,94183,1,71,88,5,31,1,8,56,0
,94495,1,71,88,5,31,1,8,56,0
,94814,1,71,88,5,31,1,9,56,0
,95127,1,71,88,5,30,1,1,56,0
,95439,1,71,88,5,30,1,10,56,0
,95752,1,71,88,5,31,1,1,56,0
,95981,1,114,85,5,31,1,1,62,0
,96294,1,114,85,5,31,1,7,62,0
,96606,1,114,85,5,31,1,2,62,0
,96919,1,114,85,5,31,1,4,62,0
,97231,1,114,85,5,31,1,10,62,0
,97543,1,114,85,5,31,1,4,62,0
,97855,1,114,85,5,30,1,9,62,0
,98168,1,114,85,5,30,1,1,62,0
,98480,1,114,85,5,31,1,5,62,0
,98868,1,114,85,5,31,1,4,62,0
,99179,1,114,85,5,31,1,10,62,0
,99491,1,114,85,5,31,1,9,62,0
,99802,1,114,85,5,31,1,2,62,0
,100121,1,114,85,5,31,1,3,62,0
,100433,1,114,85,5,31,1,2,62,0
,100744,1,114,85,5,31,1,5,62,0
,101056,1,114,85,5,31,1,5,62,0
,101367,1,114,85,5,31,1,4,62,0
,101679,1,114,85,5,31,1,6,62,0
,101990,2,114,96,5,31,1,46,66,0
,102302,2,114,96,5,31,1,29,66,0
,102613,2,114,96,5,30,1,69,66,0
,102925,2,114,96,5,30,1,40,66,0
,103236,2,114,96,5,31,1,40,66,0
,103548,2,114,96,5,31,1,39,66,0
,103859,2,114,96,5,31,1,5,66,0
,104081,2,114,96,5,31,1,4,70,0
,104392,2,114,96,5,31,1,2,70,0
,104704,2,114,96,5,31,1,2,70,0
,105015,2,114,96,5,31,1,7,70,0
,105334,2,114,96,5,31,1,5,70,0
,105646,2,114,96,5,31,1,8,70,0
,105957,2,114,96,5,31,1,3,70,0
,106269,2,114,96,5,31,1,6,70,0
,106580,2,114,96,5,31,1,2,70,0
,106892,2,114,96,5,31,1,3,70,0
,107203,2,114,96,5,30,1,3,70,0
,107515,2,114,96,5,30,1,3,70,0
,107826,2,114,96,5,31,1,4,70,0
,108089,2,114,96,5,31,1,2,70,0
,108400,2,114,96,5,31,1,5,70,0
,108786,2,114,96,5,31,1,5,70,0
,109097,2,114,96,5,31,1,8,70,0
,109409,2,114,96,5,31,1,3,70,0
,109720,2,114,96,5,30,1,5,70,0
,110032,2,114,82,5,31,1,4,69,0
,110350,2,114,82,5,31,1,2,69,0
,110661,2,114,82,5,31,1,4,69,0
,110973,2,114,82,5,31,1,6,69,0
,111284,2,114,82,5,31,1,7,69,0
,111596,2,114,82,5,31,1,10,69,0
,111907,2,114,82,5,31,1,7,69,0
,112219,2,114,82,5,31,1,7,69,0
,112530,2,114,82,5,31,1,10,69,0
,112843,2,114,82,5,30,1,4,69,0
,113154,2,114,82,5,30,1,9,69,0
,113466,2,114,82,5,30,1,8,69,0
,113777,2,114,82,5,31,1,5,69,0
,114089,2,114,82,57,31,1,7,50,0
,114401,2,114,82,57,31,1,9,50,0
,114714,2,114,82,57,31,1,6,50,0
,115026,2,114,82,57,31,1,5,50,0
,115339,2,114,82,57,31,1,5,50,0
,115657,2,114,82,57,31,1,10,50,0
,115968,2,114,82,57,31,1,1,50,0
,116281,2,114,82,53,31,1,4,50,0
,116593,2,114,82,53,31,1,5,50,0
,116906,2,114,82,53,31,1,8,50,0
,117218,2,114,82,53,31,1,3,50,0
,117530,2,114,82,53,31,1,8,50,0
,117842,2,114,82,53,31,1,7,50,0
